index,value,area,init_name,final_name,init_date,final_date,grid,geometry
758,1,1300.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.72877444620818 -10.48572918848883, -62.72850029852138 -10.48572895462059, -62.72850021971446 -10.48581939664736, -62.72831745454047 -10.48581924060257, -62.72831721795627 -10.48609056667568, -62.72840860062248 -10.48609064471327, -62.72840867945807 -10.48600020268872, -62.72868282738144 -10.48600043664191, -62.72868290613674 -10.48590999461478, -62.72877428875277 -10.48591007254599, -62.72877444620818 -10.48572918848883))"
759,1,4500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.72722062601785 -10.48608962817698, -62.72712924336101 -10.48608954979812, -62.72712916415334 -10.4861799918125, -62.72658086806823 -10.48617952098386, -62.7265807887007 -10.48626996299358, -62.72667217140626 -10.48627004153134, -62.72667201272206 -10.48645092555063, -62.72676339548141 -10.48645100406353, -62.72676331616475 -10.48654144607309, -62.72685469895134 -10.48654152456042, -62.7268545403689 -10.48672240857939, -62.72694592320929 -10.48672248704185, -62.72712868889219 -10.48672264388801, -62.72712860967947 -10.48681308589879, -62.7273113754183 -10.48681324264132, -62.72731145457797 -10.48672280062915, -62.72740283742196 -10.48672287896034, -62.72740299568606 -10.48654199493309, -62.72749437847771 -10.48654207323665, -62.72749445758216 -10.48645163122156, -62.72740307481704 -10.48645155291869, -62.72740315394729 -10.48636111090378, -62.72731177120941 -10.48636103257535, -62.72731185036547 -10.48627059056061, -62.72722046765486 -10.48627051220661, -62.72722062601785 -10.48608962817698))"
760,1,7900.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.71433426887023 -10.48761583014011, -62.71387735385931 -10.48761541941399, -62.713877021588 -10.48797718702306, -62.71396840469479 -10.48797726922369, -62.71433393712952 -10.48797759776366, -62.71433360537673 -10.48833936537898, -62.71451637181087 -10.48833952949721, -62.71451645469713 -10.4882490875927, -62.71543028664779 -10.48824990660114, -62.71543061712411 -10.48788813894911, -62.71515646784936 -10.48788789353093, -62.7150650847593 -10.48788781167236, -62.71506525020517 -10.48770692784903, -62.71497386716891 -10.48770684596565, -62.71497378441982 -10.48779728787685, -62.7144254860589 -10.48779679602082, -62.71433410300139 -10.48779671395291, -62.71433426887023 -10.48761583014011))"
761,1,11700.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.12465612482142 -10.49015687149996, -62.12355963506021 -10.49015385086709, -62.12355938055911 -10.49024428324266, -62.12328525809136 -10.49024352748712, -62.12328500350834 -10.49033395985551, -62.12291950681102 -10.49033295180505, -62.12291925211961 -10.49042338416404, -62.12282787792455 -10.49042313208357, -62.12282762320428 -10.49051356443982, -62.12273624898502 -10.49051331233088, -62.12273599423592 -10.49060374468439, -62.12264461999244 -10.49060349254698, -62.12264436521449 -10.49069392489775, -62.12255299094682 -10.49069367273186, -62.12255273614001 -10.49078410507989, -62.12264411043422 -10.49078435724799, -62.12264385565162 -10.49087478959772, -62.12273522997468 -10.4908750417418, -62.12273472045558 -10.49105590644414, -62.12282609483401 -10.4910561585664, -62.1228255853587 -10.4912370232711, -62.12300833422862 -10.49123752744575, -62.12300858891438 -10.49114709508922, -62.12309996332629 -10.49114734713494, -62.1231004726378 -10.49096648241587, -62.12319184699898 -10.4909667344309, -62.12319210162472 -10.49087630206837, -62.12364897333272 -10.4908775617386, -62.12364922782352 -10.49078712936445, -62.12374060214555 -10.49078738121752, -62.1237408566075 -10.49069694884064, -62.12383223090532 -10.49069720066523, -62.12383273976923 -10.49051633590547, -62.12410686251742 -10.49051709120843, -62.1241073712129 -10.49033622643328, -62.1246556164535 -10.49033773630379, -62.12465612482142 -10.49015687149996))"
762,1,3200.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.30740955718716 -10.49024574236155, -62.30722680079067 -10.49024534421793, -62.30722539254513 -10.49087839879807, -62.30731677092816 -10.49087859789529, -62.30731576511619 -10.4913307797315, -62.30740714363372 -10.49133097881123, -62.3074985221531 -10.49133117786469, -62.30749892437725 -10.49115030512475, -62.30759030284538 -10.49115050414845, -62.30759070500916 -10.49096963140293, -62.30749932659409 -10.49096943238273, -62.30750073429531 -10.49033637776939, -62.30740935606779 -10.49033617873521, -62.30740955718716 -10.49024574236155))"
763,1,1800.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.35684206298262 -10.49197745467252, -62.35675068335046 -10.49197726978962, -62.35675049652696 -10.4920677070671, -62.35665911686996 -10.49206752215631, -62.35665893001824 -10.49215795943164, -62.35629341130109 -10.49215721951935, -62.35629322434152 -10.49224765678764, -62.35638460404479 -10.49224784180674, -62.35647598374977 -10.49224802679957, -62.35647579684156 -10.49233846407061, -62.35656717657476 -10.49233864903881, -62.35665855630968 -10.49233883398075, -62.35665818259432 -10.49251970852779, -62.35674956238401 -10.49251989344672, -62.356749749216 -10.49242945617182, -62.35684112898085 -10.49242964106287, -62.35684150258666 -10.49224876650828, -62.35693288230014 -10.4922489513698, -62.35693325584608 -10.49206807680989, -62.35684187618567 -10.49206789195162, -62.35684206298262 -10.49197745467252))"
764,1,1000.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.3027417786633 -10.49358169905239, -62.30219350416768 -10.49358049587994, -62.30219330146785 -10.49367093213413, -62.30228468057237 -10.4936711327303, -62.30255881789703 -10.49367173436122, -62.30255861530149 -10.49376217062196, -62.30264999443993 -10.49376237111484, -62.30264979186909 -10.49385280737682, -62.30274117103592 -10.4938530078452, -62.30274137358022 -10.49376257158144, -62.30283275272235 -10.49376277202179, -62.30283295523829 -10.49367233575576, -62.30274157612269 -10.49367213531718, -62.3027417786633 -10.49358169905239))"
765,1,102700.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.49912453386194 -10.49069599064025, -62.49894177079086 -10.49069570267616, -62.49894162528193 -10.49078614221637, -62.49839333594127 -10.49078527768621, -62.49839275325548 -10.49114703581144, -62.4983013715972 -10.49114689162608, -62.49830049736952 -10.49168952879083, -62.4981177337385 -10.49168924032609, -62.49811729644752 -10.49196055889389, -62.49802591455438 -10.49196041461831, -62.49802576876154 -10.4920508541386, -62.4975688591831 -10.49205013236038, -62.49756900510864 -10.49195969284644, -62.49747762322348 -10.49195954841327, -62.49738624133965 -10.49195940395385, -62.49738638731694 -10.49186896444193, -62.49702085990104 -10.49186838634666, -62.4969294780504 -10.49186824175718, -62.49692962415904 -10.49177780225112, -62.49683824233625 -10.49177765763665, -62.4967468605148 -10.49177751299592, -62.4967470066752 -10.49168707349189, -62.4962900977206 -10.49168634990064, -62.49619871593367 -10.4916862051036, -62.49619886225196 -10.4915957656067, -62.4961074804929 -10.49159562078467, -62.49610762683639 -10.49150518128854, -62.49583348164683 -10.4915047466687, -62.49583274951799 -10.49195694412507, -62.49574136765811 -10.49195679919288, -62.4957407818249 -10.4923185571436, -62.49583216379094 -10.49231870208089, -62.49592354575829 -10.49231884699192, -62.49592369216552 -10.49222840750247, -62.49601507410767 -10.49222855238595, -62.49601522048703 -10.4921381128947, -62.4964721300851 -10.4921388369118, -62.49647183759045 -10.49231971590654, -62.49656321956714 -10.49231986063371, -62.49683736550519 -10.49232029465764, -62.49683721936202 -10.49241073415933, -62.49692860137057 -10.49241087878272, -62.49692845525261 -10.49250131828517, -62.49701983728902 -10.49250146288356, -62.49701939900678 -10.49277278139165, -62.49711078112416 -10.49277292596759, -62.49710975860482 -10.49340600247733, -62.49701837630167 -10.49340585789246, -62.49701823019561 -10.49349629739052, -62.49683546554022 -10.49349600813945, -62.49683531937975 -10.49358644763444, -62.4967439370275 -10.49358630296822, -62.49674364464949 -10.49376718195411, -62.49683502705483 -10.49376732662287, -62.49692640946149 -10.49376747126537, -62.49692626332358 -10.49385791076008, -62.49701764575812 -10.49385805537758, -62.49701749964541 -10.49394849487306, -62.49710888210783 -10.49394863946556, -62.49710873602034 -10.4940390789618, -62.49720011851063 -10.4940392235293, -62.49719997244836 -10.49412966302629, -62.49729135496651 -10.4941298075688, -62.49729120892945 -10.49422024706655, -62.49738259147549 -10.49422039158407, -62.49738229945046 -10.49440127058056, -62.49765644725581 -10.49440170398311, -62.49765659318934 -10.4943112644813, -62.49774797576723 -10.494311408895, -62.4977481216729 -10.49422096939141, -62.49783950422557 -10.49422111377757, -62.49783965010337 -10.49413067427218, -62.49802241515962 -10.49413096296315, -62.498022560983 -10.49404052345471, -62.49820532599146 -10.49404081203806, -62.49820547176042 -10.49395037252656, -62.49930206160409 -10.49395210180475, -62.49930235250101 -10.49377122274975, -62.49939373494352 -10.49377136668298, -62.49939388036344 -10.49368092715344, -62.49948526278072 -10.49368107105913, -62.49948555356352 -10.49350019199597, -62.49957693592903 -10.49350033587286, -62.49957708129191 -10.49340989633924, -62.4996684636322 -10.49341004018859, -62.49966860896722 -10.49331960065319, -62.4997599912823 -10.49331974447501, -62.49976013658944 -10.49322930493782, -62.49994290117049 -10.49322959250013, -62.49994319167465 -10.49304871341914, -62.50012595615481 -10.49304900087131, -62.50012610135183 -10.49295856132751, -62.50021748356735 -10.49295870501293, -62.5002176287365 -10.49286826546735, -62.50040039311844 -10.49286855275686, -62.50040053823319 -10.49277811320824, -62.5004919203996 -10.49277825681232, -62.50049221057205 -10.492597377711, -62.5005835926867 -10.49259752128629, -62.5005837377444 -10.49250708173359, -62.50067511983384 -10.49250722528135, -62.5006754098922 -10.49232634617188, -62.50058402785586 -10.49232620262665, -62.50058431796202 -10.49214532351765, -62.50049293598007 -10.49214517994868, -62.50049308105771 -10.49205474039466, -62.50040169910362 -10.49205459680069, -62.50031031715084 -10.49205445318046, -62.50031046228024 -10.49196401362847, -62.50021908035532 -10.49196386998323, -62.5002195158152 -10.49169255132794, -62.50003675212856 -10.49169226396628, -62.49994537028723 -10.49169212024605, -62.49994551551749 -10.49160168069705, -62.49985413370401 -10.49160153695183, -62.49985427895948 -10.49151109740358, -62.49976289717387 -10.49151095363336, -62.49976304245456 -10.49142051408586, -62.49967166069681 -10.49142037029064, -62.49967180600271 -10.4913299307439, -62.4995804242728 -10.49132978692368, -62.49957969759738 -10.49178198464591, -62.49912278830431 -10.4917812651192, -62.49912293377473 -10.49169082558212, -62.49903155194663 -10.49169068159926, -62.49903227941154 -10.49123848391248, -62.49948918790189 -10.49123920353248, -62.49948933325821 -10.49114876398724, -62.49939795158404 -10.49114862011703, -62.49939809696558 -10.49105818057254, -62.49930671531925 -10.49105803667734, -62.499306860726 -10.4909675971336, -62.49921547910755 -10.4909674532134, -62.49921576997016 -10.49078657412692, -62.49912438840609 -10.490786430183, -62.49912453386194 -10.49069599064025))"
766,1,38500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.05776567623923 -10.49168387880687, -62.05749155753283 -10.4916830662209, -62.0574912838077 -10.49177349692199, -62.05758265673387 -10.49177376781262, -62.05758074077384 -10.49240678272238, -62.05703250214003 -10.49240515688457, -62.05703277601526 -10.49231472619906, -62.05694140294487 -10.49231445513658, -62.05694304630302 -10.49177187102689, -62.05676030048807 -10.49177132885182, -62.05675920471372 -10.4921330515746, -62.05657645869653 -10.49213250927541, -62.05657536267005 -10.49249423197076, -62.05648398955908 -10.49249396077223, -62.0564837155197 -10.49258439144237, -62.05639234238469 -10.4925841202152, -62.05639206831628 -10.49267455088244, -62.05566108311383 -10.49267238010072, -62.05566135739448 -10.4925819494526, -62.05547861117189 -10.49258140649939, -62.05538723806434 -10.49258113498341, -62.05538751242208 -10.49249070434194, -62.05529613934354 -10.49249043280209, -62.05529668810458 -10.49230957152237, -62.05520531508161 -10.49230929996104, -62.05520558948491 -10.4922188693228, -62.05511421649097 -10.49221859773761, -62.0551144909183 -10.49212816710123, -62.05502311795339 -10.49212789549218, -62.05502339240475 -10.49203746485768, -62.05465790067619 -10.4920363781685, -62.05465762611871 -10.49212680879343, -62.05401801550427 -10.4921249060598, -62.05401746601044 -10.49230576727459, -62.0541088390009 -10.49230603917723, -62.05410774008934 -10.49266776161014, -62.05419911318843 -10.4926680334961, -62.05419883848081 -10.49275846410543, -62.05429021160893 -10.49275873596753, -62.05428938755067 -10.49303002779955, -62.05438076076089 -10.49303029964258, -62.05437966208767 -10.49339202208756, -62.0544710354065 -10.49339229391391, -62.05447076075848 -10.49348272452625, -62.05474488080958 -10.49348353985492, -62.05474515537801 -10.4933931092354, -62.05556751542748 -10.49339555378195, -62.05556778975463 -10.49330512314039, -62.0557505364067 -10.49330566607934, -62.05575081067828 -10.49321523543247, -62.05593355728728 -10.4932157782616, -62.05593383150331 -10.49312534760943, -62.05611657806923 -10.49312589032876, -62.05611685222971 -10.49303545967129, -62.0563909720177 -10.49303627354618, -62.05639124609609 -10.49294584288103, -62.05666536582694 -10.49294665651244, -62.05666563982324 -10.4928562258396, -62.05703113272651 -10.49285731030433, -62.05703140661421 -10.49276687962142, -62.05767101910521 -10.49276877640712, -62.05767129280468 -10.49267834570698, -62.05803678560538 -10.49267942899734, -62.05803842711329 -10.49213684472836, -62.05812980016051 -10.492137115471, -62.05813007370992 -10.49204668475529, -62.05822144673311 -10.49204695546929, -62.0582217202535 -10.49195652475069, -62.05813034725684 -10.49195625403907, -62.05813089434319 -10.49177539260506, -62.05785677552732 -10.49177458032698, -62.05776540259368 -10.49177430951512, -62.05776567623923 -10.49168387880687))"
767,1,2800.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.13680088647273 -10.49308394302513, -62.13670951115861 -10.49308369487169, -62.13670900964731 -10.49326456022326, -62.1368003850145 -10.49326480838108, -62.13725726188464 -10.49326604877626, -62.13725701128476 -10.49335648146438, -62.13734838669217 -10.49335672946682, -62.13734788553865 -10.49353759484586, -62.1374392610014 -10.49353784282641, -62.13753063646643 -10.4935380907807, -62.13753038593931 -10.49362852347381, -62.13762176143316 -10.49362877140402, -62.13762226243205 -10.49344790601291, -62.13780501332045 -10.49344840178581, -62.13780576464248 -10.49317710368216, -62.13689201108768 -10.49317462383274, -62.13680063574476 -10.49317437570337, -62.13680088647273 -10.49308394302513))"
768,1,1600.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.06013509402 -10.49377081890351, -62.05986097328894 -10.49377000820115, -62.05986042710127 -10.49395086970278, -62.05995180072887 -10.49395113996792, -62.05995125458431 -10.49413200147223, -62.06004262826745 -10.49413227171587, -62.06004235521798 -10.49422270246963, -62.06031647636194 -10.49422351305012, -62.06031674933181 -10.49413308228923, -62.06022537564121 -10.49413281212437, -62.06022619461552 -10.49386151984571, -62.060134821007 -10.49386124966173, -62.06013509402 -10.49377081890351))"
769,1,1400.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.04377704093787 -10.49444547597961, -62.04368566759479 -10.49444520105205, -62.04368400070246 -10.49498778297645, -62.04377537420473 -10.49498805791853, -62.04377565199991 -10.49489762759668, -62.04395839895899 -10.49489817739721, -62.04395950990214 -10.49453645608524, -62.04386813652747 -10.49453618120778, -62.04377676315534 -10.49453590630407, -62.04377704093787 -10.49444547597961))"
770,1,1500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.04359207149862 -10.49516836864056, -62.04350069794832 -10.49516809364111, -62.04350042006595 -10.49525852395414, -62.04322629935061 -10.49525769879096, -62.04322602138612 -10.4953481290962, -62.04313464779287 -10.49534785398686, -62.04313409180318 -10.49552871459093, -62.04322546544951 -10.49552898970511, -62.04322463152564 -10.49580028061459, -62.0433160052541 -10.49580055570977, -62.04331683909837 -10.49552926479304, -62.04340821274975 -10.4955295398547, -62.04340849066624 -10.49543910954565, -62.04349986429362 -10.49543938457863, -62.04350014218105 -10.49534895426664, -62.04359151578442 -10.49534922927094, -62.04359207149862 -10.49516836864056))"
771,1,2600.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.11066118197731 -10.49527270188326, -62.11029568073202 -10.49527167884634, -62.11029490528114 -10.49554297491016, -62.11038628066855 -10.49554323071554, -62.11038576374261 -10.49572409475999, -62.11047713918546 -10.49572435054362, -62.11075126552809 -10.49572511773688, -62.11075100716776 -10.49581554976734, -62.11084238264655 -10.49581580544815, -62.11084341596764 -10.49545407731422, -62.11075204059501 -10.49545382164241, -62.11075229894595 -10.49536338960988, -62.1106609236022 -10.49536313391406, -62.11066118197731 -10.49527270188326))"
772,1,4800.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.29049287521043 -10.4953633233793, -62.29040149584163 -10.49536311936082, -62.29040005267635 -10.49599617144807, -62.29021729357278 -10.49599576330715, -62.29021688111677 -10.49617663532024, -62.29012550151472 -10.49617643120678, -62.29012529525735 -10.49626686721075, -62.29003391563062 -10.49626666306921, -62.29003350305717 -10.49644753507201, -62.28985074370316 -10.49644712670294, -62.28985012466963 -10.49671843469246, -62.28994150442534 -10.49671863889552, -62.28994171074518 -10.49662820289774, -62.29021584994391 -10.49662881534389, -62.29021605618224 -10.49653837934019, -62.29030743589236 -10.49653858343457, -62.29030764210226 -10.49644814742856, -62.29039902178771 -10.49644835149487, -62.29039922796919 -10.49635791548655, -62.29049060762997 -10.49635811952478, -62.29049081378303 -10.49626768351415, -62.29058219341914 -10.49626788752432, -62.29058239954378 -10.49617745151136, -62.29067377915522 -10.49617765549347, -62.29067419134577 -10.49599678346242, -62.29058281178742 -10.49599657948391, -62.29058384236371 -10.49554439940621, -62.29067522178934 -10.49554460337574, -62.29067542787243 -10.49545416735685, -62.29058404847333 -10.49545396338912, -62.29049266907613 -10.49545375939511, -62.29049287521043 -10.4953633233793))"
773,1,1100.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.50341009125575 -10.49658130062052, -62.5031359412893 -10.49658087209259, -62.50313579691559 -10.4966713116574, -62.50322718026298 -10.49667145452758, -62.50322674721359 -10.49694277322269, -62.50331813064194 -10.49694291607037, -62.5033178419889 -10.49712379520039, -62.50340922547166 -10.4971239380243, -62.50341009125575 -10.49658130062052))"
774,1,1500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.0354587145675 -10.4955055112404, -62.03536734113708 -10.49550523389386, -62.03536706088283 -10.49559566398839, -62.03527568742841 -10.49559538661314, -62.03527540714507 -10.4956858167047, -62.03518403366668 -10.49568553930076, -62.03518375335424 -10.49577596938935, -62.03527512685918 -10.49577624679575, -62.03536650036665 -10.49577652417587, -62.03536622010473 -10.49586695426883, -62.0354575936413 -10.49586723162514, -62.03554896718042 -10.49586750895518, -62.0355484067551 -10.49604836914931, -62.03563978034985 -10.49604864645797, -62.03564118126135 -10.49559649595654, -62.03554980779929 -10.49559621866008, -62.03545843433978 -10.49559594133737, -62.0354587145675 -10.4955055112404))"
775,1,7100.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.07264710148463 -10.49588750390631, -62.0722816033873 -10.49588643709141, -62.07228133384676 -10.49597686815205, -62.07209858475973 -10.49597633458231, -62.07209831516368 -10.49606676563774, -62.07191556603338 -10.49606623195824, -62.07191529638179 -10.49615666300845, -62.07173254720824 -10.49615612921919, -62.07173092892869 -10.49669871548131, -62.07182230367348 -10.49669898240318, -62.07209642792259 -10.49669978301116, -62.07209669753582 -10.49660935195938, -62.07237082172738 -10.49661015232391, -62.07237109125854 -10.49651972126456, -62.07273659010879 -10.49652078804015, -62.07273712895142 -10.4963399259011, -62.07264575428826 -10.4963396592513, -62.07264710148463 -10.49588750390631))"
776,1,6500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.44282292391848 -10.49666172440764, -62.44273154146573 -10.49666156416766, -62.44273137953955 -10.49675200284937, -62.44263999706173 -10.4967518425817, -62.44263983510753 -10.49684228126148, -62.4427312176119 -10.49684244153056, -62.44273024601507 -10.4973850736069, -62.4422733327114 -10.49738427195639, -62.44227317064068 -10.49747471062692, -62.44236455332501 -10.49747487101099, -62.44245593601083 -10.49747503136878, -62.44245577399173 -10.49756547004161, -62.44254715670558 -10.49756563037454, -62.44254650872066 -10.49792738506635, -62.44272927436519 -10.49792770566465, -62.44272943631052 -10.49783726698965, -62.44282081910844 -10.49783742724798, -62.44282130485593 -10.49756611121564, -62.4431868357437 -10.49756675196923, -62.44318699755039 -10.49747631328511, -62.44336976295001 -10.49747663350142, -62.44337008645273 -10.497295756126, -62.44346146910164 -10.49729591619191, -62.44346163082426 -10.49720547750202, -62.44337024820189 -10.49720531743751, -62.44337057169579 -10.49702444005899, -62.44291365887157 -10.49702363935639, -62.44282227631114 -10.49702347913703, -62.44282292391848 -10.49666172440764))"
777,1,33400.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.684260224243 -10.49654112644328, -62.68398606813668 -10.49654085393436, -62.68398597631225 -10.49663129553723, -62.6838945909186 -10.49663120464757, -62.68389449906677 -10.49672164624912, -62.68380311364739 -10.49672155533238, -62.68380302176818 -10.49681199693262, -62.68371163632309 -10.49681190598879, -62.68371145250905 -10.49699278918612, -62.68362006701169 -10.49699269821442, -62.68361988314119 -10.49717358140809, -62.68343711204276 -10.49717339938264, -62.68343702005314 -10.4972638409771, -62.68334563447863 -10.49726374992415, -62.68334554246163 -10.4973541915173, -62.683162771262 -10.49735400933095, -62.68316258711926 -10.49753489251249, -62.68307120146759 -10.4975348013783, -62.68307110936841 -10.49762524296749, -62.68288833801448 -10.49762506061865, -62.68288815370738 -10.49780594379229, -62.68279676797856 -10.49780585257684, -62.68279667579719 -10.49789629416208, -62.68261390428896 -10.49789611165073, -62.68261381205365 -10.49798655323386, -62.68252242627423 -10.49798646193796, -62.68252214948357 -10.49825778668182, -62.68261353534265 -10.49825787798014, -62.68270492120258 -10.49825796925216, -62.68270482899046 -10.49834841083403, -62.68279621487777 -10.49834850208058, -62.68288760076592 -10.49834859330085, -62.68288750860609 -10.4984390348838, -62.68297889452164 -10.49843912607859, -62.68297871025256 -10.49862000924457, -62.68307009622207 -10.49862010041468, -62.68306981989183 -10.4988914251622, -62.68316120594186 -10.49889151630843, -62.68316111385666 -10.49898195789071, -62.68325249993408 -10.49898204901146, -62.6832524078746 -10.49907249059402, -62.68343518008507 -10.49907267275827, -62.68343554810547 -10.4987109064185, -62.68380109211152 -10.49871127041876, -62.68380136779933 -10.49843994564892, -62.68389275372326 -10.49844003658086, -62.68389293745783 -10.4982591533968, -62.68398432332948 -10.49825924430087, -62.68398441516897 -10.49816880270726, -62.6840758010149 -10.49816889358425, -62.68407589282698 -10.49807845198933, -62.68416727864718 -10.49807854283923, -62.68416737043189 -10.49798810124299, -62.68435014202169 -10.49798828286235, -62.68435023375243 -10.49789784126401, -62.68453300529246 -10.49789802277664, -62.68453309696925 -10.49780758117618, -62.68471586845951 -10.49780776258208, -62.68471596008236 -10.49771732097951, -62.68489873152284 -10.4977175022787, -62.68489882309175 -10.49762706067401, -62.68499020878668 -10.49762715128338, -62.68499039186889 -10.49744626807088, -62.68489900622706 -10.4974461774631, -62.68489918935904 -10.49726529425013, -62.68462503259791 -10.49726502227391, -62.68453364701254 -10.4972649315626, -62.68453401369135 -10.49690316514327, -62.68444262821303 -10.49690307440888, -62.6844427199072 -10.49681263280356, -62.68435133445627 -10.49681254204369, -62.68435151789522 -10.4966316588331, -62.68426013249822 -10.49663156804855, -62.684260224243 -10.49654112644328))"
778,1,16800.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.50487021032082 -10.4978497363033, -62.50423052433511 -10.49784873885694, -62.50423023618687 -10.49802961800178, -62.50395608491048 -10.49802919012304, -62.50395594075474 -10.49811962969091, -62.50368178941049 -10.49811920157189, -62.50368150093571 -10.49830008069856, -62.50349873327323 -10.49829979514944, -62.50349858898076 -10.49839023470949, -62.50340720512493 -10.49839009189425, -62.50340691648295 -10.49857097101028, -62.503132764764 -10.49857054239935, -62.50313233155219 -10.4988418610582, -62.50322371553687 -10.49884200395857, -62.50377201947247 -10.49884286080885, -62.50377158680653 -10.49911417948946, -62.50386297088006 -10.49911432220962, -62.50413712310853 -10.49911475021241, -62.50413697899015 -10.4992051897766, -62.50441113131009 -10.49920561754661, -62.5044114193862 -10.49902473841017, -62.50450280344236 -10.49902488094509, -62.50450309146009 -10.49884400180408, -62.5046858594701 -10.49884428679007, -62.50468701106378 -10.49812077018531, -62.50505254624974 -10.49812133980179, -62.50505283392262 -10.49794046063542, -62.50496145017728 -10.49794031827323, -62.50487006643323 -10.49794017588475, -62.50487021032082 -10.4978497363033))"
